PEP_ID;BBCH;YEAR;DAY
2294;69;2006;132
2295;69;2006;132
2334;69;2006;132
2401;69;2006;132
2444;69;2006;132
2521;69;2006;132
2536;69;2006;132
2568;69;2006;132
2573;69;2006;132
2608;69;2006;132
2638;69;2006;132
2953;69;2006;132
3069;69;2006;132
3343;69;2006;132
3451;69;2006;132
3452;69;2006;132
3642;69;2006;132
3701;69;2006;132
3827;69;2006;132
3987;69;2006;132
3995;69;2006;132
4057;69;2006;132
4092;69;2006;132
4132;69;2006;132
4239;69;2006;132
4285;69;2006;132
4305;69;2006;132
4492;69;2006;132
4506;69;2006;132
4560;69;2006;132
4576;69;2006;132
4891;69;2006;132
5046;69;2006;132
5048;69;2006;132
5128;69;2006;132
5158;69;2006;132
5237;69;2006;132
5262;69;2006;132
5413;69;2006;132
5576;69;2006;132
5632;69;2006;132
5695;69;2006;132
6055;69;2006;132
6070;69;2006;132
6113;69;2006;132
6132;69;2006;132
6203;69;2006;132
6239;69;2006;132
6246;69;2006;132
6285;69;2006;132
6352;69;2006;132
6401;69;2006;132
6406;69;2006;132
6416;69;2006;132
8163;69;2006;132
8179;69;2006;132
5277;60;2006;133
5449;65;2006;133
3685;69;2006;133
3744;69;2006;133
3786;69;2006;133
3911;69;2006;133
3993;69;2006;133
4046;69;2006;133
4055;69;2006;133
4098;69;2006;133
4117;69;2006;133
4128;69;2006;133
4198;69;2006;133
4230;69;2006;133
4342;69;2006;133
4350;69;2006;133
4395;69;2006;133
4601;69;2006;133
4759;69;2006;133
4967;69;2006;133
5054;69;2006;133
5078;69;2006;133
5156;69;2006;133
5199;69;2006;133
5213;69;2006;133
5240;69;2006;133
5248;69;2006;133
5305;69;2006;133
5325;69;2006;133
5592;69;2006;133
5875;69;2006;133
6248;69;2006;133
6280;69;2006;133
6292;69;2006;133
6322;69;2006;133
6434;69;2006;133
8226;69;2006;133
8238;69;2006;133
68;69;2006;133
152;69;2006;133
178;69;2006;133
245;69;2006;133
320;69;2006;133
337;69;2006;133
638;69;2006;133
662;69;2006;133
671;69;2006;133
679;69;2006;133
799;69;2006;133
855;69;2006;133
1585;69;2006;133
1713;69;2006;133
1754;69;2006;133
1803;69;2006;133
2075;69;2006;133
2216;69;2006;133
2252;69;2006;133
2288;69;2006;133
2296;69;2006;133
2327;69;2006;133
2343;69;2006;133
2442;69;2006;133
2504;69;2006;133
2552;69;2006;133
2566;69;2006;133
2613;69;2006;133
2639;69;2006;133
3251;69;2006;133
3311;69;2006;133
3342;69;2006;133
3349;69;2006;133
3390;69;2006;133
3434;69;2006;133
3435;69;2006;133
3439;69;2006;133
6313;65;2006;134
3981;69;2006;134
4039;69;2006;134
4045;69;2006;134
4059;69;2006;134
4125;69;2006;134
4495;69;2006;134
4664;69;2006;134
4757;69;2006;134
4813;69;2006;134
4892;69;2006;134
4992;69;2006;134
5077;69;2006;134
5296;69;2006;134
5307;69;2006;134
5402;69;2006;134
5406;69;2006;134
5693;69;2006;134
5828;69;2006;134
5940;69;2006;134
5982;69;2006;134
6233;69;2006;134
6326;69;2006;134
6342;69;2006;134
6378;69;2006;134
6381;69;2006;134
8187;69;2006;134
136;69;2006;134
164;69;2006;134
274;69;2006;134
386;69;2006;134
467;69;2006;134
494;69;2006;134
606;69;2006;134
1048;69;2006;134
1472;69;2006;134
1493;69;2006;134
1524;69;2006;134
1690;69;2006;134
1758;69;2006;134
1762;69;2006;134
1822;69;2006;134
1998;69;2006;134
2027;69;2006;134
2054;69;2006;134
2078;69;2006;134
2123;69;2006;134
2199;69;2006;134
2574;69;2006;134
2583;69;2006;134
2662;69;2006;134
2856;69;2006;134
3204;69;2006;134
3250;69;2006;134
3558;69;2006;134
3631;69;2006;134
5277;65;2006;135
3876;69;2006;135
3877;69;2006;135
3893;69;2006;135
3945;69;2006;135
3978;69;2006;135
3983;69;2006;135
4052;69;2006;135
4070;69;2006;135
4109;69;2006;135
4994;69;2006;135
5043;69;2006;135
5129;69;2006;135
5130;69;2006;135
5194;69;2006;135
5231;69;2006;135
5244;69;2006;135
5253;69;2006;135
5397;69;2006;135
5625;69;2006;135
5639;69;2006;135
6148;69;2006;135
6180;69;2006;135
6252;69;2006;135
6385;69;2006;135
304;69;2006;135
529;69;2006;135
532;69;2006;135
588;69;2006;135
598;69;2006;135
810;69;2006;135
900;69;2006;135
1046;69;2006;135
1298;69;2006;135
1403;69;2006;135
1756;69;2006;135
2322;69;2006;135
3099;69;2006;135
3610;69;2006;135
1790;65;2006;136
3783;65;2006;136
3676;69;2006;136
3738;69;2006;136
3986;69;2006;136
4123;69;2006;136
4157;69;2006;136
4304;69;2006;136
5080;69;2006;136
5118;69;2006;136
5153;69;2006;136
5155;69;2006;136
5246;69;2006;136
5363;69;2006;136
5434;69;2006;136
5904;69;2006;136
6072;69;2006;136
6162;69;2006;136
6188;69;2006;136
6296;69;2006;136
6437;69;2006;136
144;69;2006;136
307;69;2006;136
317;69;2006;136
447;69;2006;136
450;69;2006;136
502;69;2006;136
860;69;2006;136
1042;69;2006;136
1851;69;2006;136
2090;69;2006;136
2170;69;2006;136
2182;69;2006;136
2282;69;2006;136
3369;69;2006;136
3936;65;2006;137
6234;65;2006;137
3656;69;2006;137
3663;69;2006;137
3918;69;2006;137
3967;69;2006;137
4027;69;2006;137
5283;69;2006;137
5610;69;2006;137
5614;69;2006;137
6216;69;2006;137
6402;69;2006;137
1009;69;2006;137
1394;69;2006;137
1415;69;2006;137
2241;69;2006;137
2602;69;2006;137
3306;69;2006;137
550;65;2006;138
40;69;2006;138
50;69;2006;138
148;69;2006;138
244;69;2006;138
303;69;2006;138
766;69;2006;138
1469;69;2006;138
2024;69;2006;138
2126;69;2006;138
2253;69;2006;138
3014;69;2006;138
3052;69;2006;138
3377;69;2006;138
3392;69;2006;138
3824;69;2006;138
3828;69;2006;138
3849;69;2006;138
4080;69;2006;138
4156;69;2006;138
4517;69;2006;138
5250;69;2006;138
5352;69;2006;138
5670;69;2006;138
6141;69;2006;138
6428;69;2006;138
8177;69;2006;138
8266;69;2006;138
3783;69;2006;139
3875;69;2006;139
3974;69;2006;139
4364;69;2006;139
4910;69;2006;139
5302;69;2006;139
6195;69;2006;139
6398;69;2006;139
8219;69;2006;139
153;69;2006;139
232;69;2006;139
1759;69;2006;139
1788;69;2006;139
3396;69;2006;139
188;69;2006;140
1070;69;2006;140
1290;69;2006;140
1852;69;2006;140
3351;69;2006;140
3669;69;2006;140
4082;69;2006;140
4100;69;2006;140
4415;69;2006;140
6266;69;2006;140
3936;69;2006;141
5144;69;2006;141
5433;69;2006;141
6259;69;2006;141
6410;69;2006;141
184;69;2006;141
199;69;2006;141
329;69;2006;141
515;69;2006;141
3441;69;2006;141
118;69;2006;142
142;69;2006;142
2432;69;2006;142
3747;69;2006;142
5449;69;2006;142
6049;69;2006;142
6261;69;2006;142
6234;69;2006;143
1790;69;2006;143
771;69;2006;144
2242;69;2006;144
550;69;2006;145
3332;69;2006;145
3860;69;2006;145
4127;69;2006;145
5277;69;2006;147
926;87;2006;148
1815;69;2006;149
498;69;2006;150
1195;69;2006;150
3063;87;2006;150
3510;69;2006;151
3181;87;2006;153
2475;87;2006;155
124;69;2006;156
3083;69;2006;156
3254;87;2006;156
3283;87;2006;156
2390;87;2006;157
2933;87;2006;157
3213;87;2006;157
3237;87;2006;158
1948;87;2006;159
3200;87;2006;159
1953;69;2006;161
4623;69;2006;161
4603;87;2006;161
4693;87;2006;161
3258;87;2006;161
3260;87;2006;161
717;87;2006;163
1111;87;2006;163
1234;87;2006;163
2813;87;2006;163
3179;87;2006;163
3891;87;2006;163
4446;87;2006;163
5756;87;2006;163
3939;87;2006;164
4687;87;2006;164
5129;87;2006;164
5643;87;2006;164
1980;87;2006;164
3023;87;2006;165
3065;87;2006;165
3501;87;2006;165
4738;87;2006;165
4740;87;2006;165
4937;87;2006;165
6030;87;2006;165
6045;87;2006;165
8204;87;2006;165
3865;87;2006;166
4067;87;2006;166
4172;87;2006;166
5034;87;2006;166
5078;87;2006;166
6088;87;2006;166
2242;87;2006;166
2937;87;2006;166
3251;87;2006;167
3539;87;2006;167
3698;87;2006;167
3945;87;2006;167
4910;87;2006;167
5244;87;2006;168
5570;87;2006;168
6416;87;2006;168
1326;87;2006;168
5048;87;2006;169
6313;87;2006;169
6437;87;2006;169
4892;87;2006;170
5046;87;2006;170
5098;87;2006;170
5236;87;2006;170
5714;87;2006;170
2793;87;2006;170
1333;87;2006;171
2638;87;2006;171
3182;87;2006;171
4230;87;2006;171
4703;87;2006;171
4994;87;2006;171
5155;87;2006;171
5501;87;2006;171
5663;87;2006;171
6086;87;2006;171
6128;87;2006;171
6285;87;2006;171
3707;87;2006;172
3959;87;2006;172
4044;87;2006;172
5054;87;2006;172
5156;87;2006;172
5163;87;2006;172
5963;87;2006;172
5998;87;2006;172
6120;87;2006;172
6132;87;2006;172
6141;87;2006;172
6354;87;2006;172
6370;87;2006;172
6386;87;2006;172
6410;87;2006;172
427;87;2006;172
94;87;2006;173
1042;87;2006;173
1631;87;2006;173
2054;87;2006;173
2867;87;2006;173
3482;87;2006;173
3981;87;2006;173
4097;87;2006;173
4897;87;2006;173
5086;87;2006;173
5180;87;2006;173
5507;87;2006;173
5729;87;2006;173
5741;87;2006;173
6162;87;2006;173
4240;87;2006;174
4420;87;2006;174
5061;87;2006;174
5764;87;2006;174
5781;87;2006;174
5854;87;2006;174
481;87;2006;174
1466;87;2006;174
2288;87;2006;174
2355;87;2006;174
3464;87;2006;174
402;87;2006;175
455;87;2006;175
2852;87;2006;175
2966;87;2006;175
3937;87;2006;175
5059;87;2006;175
5307;87;2006;175
5684;87;2006;175
6125;87;2006;175
6371;87;2006;175
8213;87;2006;175
3803;87;2006;176
3897;87;2006;176
5949;87;2006;176
6188;87;2006;176
6233;87;2006;176
1203;87;2006;176
164;87;2006;177
985;87;2006;177
1648;87;2006;177
1790;87;2006;177
3099;87;2006;177
3298;87;2006;177
3538;87;2006;177
3642;87;2006;177
3798;87;2006;177
3918;87;2006;177
4098;87;2006;177
4891;87;2006;177
5422;87;2006;177
5693;87;2006;177
5872;87;2006;177
6024;87;2006;177
4317;87;2006;178
5740;87;2006;178
6280;87;2006;178
1569;87;2006;178
1713;87;2006;178
2041;87;2006;178
3400;87;2006;178
502;87;2006;179
550;87;2006;179
1324;87;2006;179
2009;87;2006;179
2430;87;2006;179
2439;87;2006;179
3744;87;2006;179
3759;87;2006;179
3930;87;2006;179
4469;87;2006;179
4487;87;2006;179
4580;87;2006;179
5248;87;2006;179
5302;87;2006;179
5763;87;2006;179
5871;87;2006;179
3993;87;2006;180
1009;87;2006;180
3381;87;2006;180
3438;87;2006;180
3533;87;2006;180
2130;69;2006;181
291;87;2006;181
977;87;2006;181
1074;87;2006;181
2168;87;2006;181
3228;87;2006;181
3632;87;2006;181
3912;87;2006;181
4046;87;2006;181
4452;87;2006;181
6154;87;2006;181
4055;87;2006;182
2061;87;2006;182
2165;87;2006;182
2761;87;2006;182
3563;87;2006;182
377;87;2006;183
671;87;2006;183
2489;87;2006;183
3866;87;2006;183
4551;87;2006;183
5277;87;2006;183
5610;87;2006;183
6070;87;2006;183
4022;87;2006;184
4045;87;2006;184
4475;87;2006;184
4865;87;2006;184
5283;87;2006;184
5520;87;2006;184
5614;87;2006;184
5943;87;2006;184
6113;87;2006;184
6179;87;2006;184
6431;87;2006;184
144;87;2006;184
188;87;2006;184
606;87;2006;184
840;87;2006;184
969;87;2006;184
2138;87;2006;184
2890;87;2006;184
148;87;2006;185
797;87;2006;185
1831;87;2006;185
2893;87;2006;185
4571;87;2006;185
5253;87;2006;185
5080;87;2006;186
5695;87;2006;186
6421;87;2006;186
2977;87;2006;186
3000;87;2006;186
2572;87;2006;187
3747;87;2006;187
5503;87;2006;187
3783;87;2006;188
5406;87;2006;188
2027;87;2006;188
2130;87;2006;188
2210;87;2006;188
2613;87;2006;188
3306;87;2006;189
3492;87;2006;189
4263;87;2006;189
276;87;2006;190
1381;87;2006;190
841;87;2006;191
911;87;2006;191
2252;87;2006;191
3890;87;2006;191
3967;87;2006;191
4157;87;2006;191
5449;87;2006;191
6254;87;2006;191
1493;87;2006;192
8217;87;2006;193
2574;87;2006;194
3052;87;2006;195
3936;87;2006;195
4592;87;2006;196
529;87;2006;196
1759;87;2006;196
6259;87;2006;197
6234;87;2006;200
6266;87;2006;201
4285;87;2006;202
2636;87;2006;209
3533;94;2006;244
3065;94;2006;251
4603;94;2006;252
3482;94;2006;253
4055;94;2006;255
4649;94;2006;255
5854;94;2006;257
4067;94;2006;261
5614;94;2006;262
6280;94;2006;263
3891;94;2006;264
2165;94;2006;264
4693;94;2006;266
3759;94;2006;267
4475;94;2006;267
1333;94;2006;267
3945;94;2006;268
4452;94;2006;268
985;94;2006;270
1326;94;2006;270
2761;94;2006;270
606;94;2006;271
3897;94;2006;272
5781;94;2006;273
6416;94;2006;273
5061;94;2006;274
4865;94;2006;275
5307;94;2006;275
529;94;2006;275
3967;94;2006;276
4892;94;2006;277
4910;94;2006;277
5046;94;2006;277
5248;94;2006;277
5695;94;2006;277
2242;94;2006;277
1493;94;2006;278
6030;94;2006;278
5871;94;2006;280
402;94;2006;280
550;94;2006;281
2168;94;2006;281
3930;94;2006;281
5048;94;2006;281
4703;94;2006;282
3803;94;2006;283
4285;94;2006;283
1009;94;2006;283
2061;94;2006;283
2572;94;2006;283
3179;94;2006;283
3744;94;2006;284
3747;94;2006;284
4687;94;2006;284
4487;94;2006;285
4592;94;2006;285
5643;94;2006;285
6125;94;2006;285
427;94;2006;285
1381;94;2006;286
2210;94;2006;286
5714;94;2006;286
3939;94;2006;287
6266;94;2006;287
8204;94;2006;287
2252;94;2006;287
2355;94;2006;288
3642;94;2006;288
4230;94;2006;288
5277;94;2006;288
5693;94;2006;288
6410;94;2006;288
3959;94;2006;290
4446;94;2006;290
5998;94;2006;290
6024;94;2006;290
3258;94;2006;290
2130;94;2006;291
2937;94;2006;291
3052;94;2006;291
4157;94;2006;291
4317;94;2006;291
6088;94;2006;291
6120;94;2006;291
3865;94;2006;292
5949;94;2006;292
6370;94;2006;292
4240;94;2006;293
5507;94;2006;293
5570;94;2006;293
6371;94;2006;293
6431;94;2006;293
3023;94;2006;293
5034;94;2006;294
5086;94;2006;294
6128;94;2006;294
3798;94;2006;295
4098;94;2006;295
5080;94;2006;295
5422;94;2006;295
5943;94;2006;295
5963;94;2006;295
481;94;2006;295
3632;94;2006;295
1324;94;2006;296
1790;94;2006;296
3981;94;2006;296
5078;94;2006;296
5129;94;2006;296
5302;94;2006;296
5406;94;2006;296
6086;94;2006;296
6070;94;2006;297
6188;94;2006;297
926;94;2006;297
1831;94;2006;297
2852;94;2006;297
94;94;2006;298
1980;94;2006;298
3099;94;2006;298
4263;94;2006;298
4897;94;2006;298
4937;94;2006;298
5163;94;2006;298
5180;94;2006;298
5872;94;2006;298
3993;94;2006;299
5156;94;2006;299
5503;94;2006;299
5729;94;2006;299
4740;94;2006;300
6132;94;2006;300
1203;94;2006;300
2966;94;2006;300
3237;94;2006;300
3283;94;2006;300
3492;94;2006;301
3937;94;2006;301
4097;94;2006;301
6254;94;2006;302
1648;94;2006;302
3866;94;2006;303
5054;94;2006;303
5764;94;2006;303
4891;94;2006;304
5663;94;2006;304
1466;94;2006;305
3254;94;2006;305
977;94;2006;306
5610;94;2006;306
6233;94;2006;306
148;94;2006;307
2009;94;2006;307
717;94;2006;308
2890;94;2006;309
3063;94;2006;309
1111;94;2006;310
2933;94;2006;312
841;94;2006;314
2041;94;2006;314
3260;94;2006;314
5684;94;2006;314
1759;94;2006;316
5236;94;2006;318
6045;94;2006;320
2390;94;2006;320
1713;94;2006;324
2793;94;2006;329
3213;60;2007;79
1908;60;2007;80
3254;60;2007;85
3213;65;2007;85
2572;60;2007;86
3260;60;2007;88
3254;65;2007;88
1832;69;2007;88
3103;60;2007;89
1326;60;2007;90
3283;60;2007;90
2049;60;2007;91
2327;60;2007;91
2933;60;2007;91
3290;60;2007;91
1466;60;2007;92
3023;60;2007;92
3065;60;2007;92
3179;60;2007;92
3260;65;2007;92
3213;69;2007;92
1782;60;2007;93
2041;60;2007;93
2966;60;2007;93
3237;60;2007;93
3290;65;2007;93
5283;69;2007;93
926;60;2007;94
1234;60;2007;94
1372;60;2007;94
2355;60;2007;94
2390;60;2007;94
1333;60;2007;95
3063;60;2007;95
3501;60;2007;95
4687;60;2007;95
5129;60;2007;95
1466;65;2007;95
2041;65;2007;95
2572;65;2007;95
2793;60;2007;96
3258;60;2007;96
3492;60;2007;96
3698;60;2007;96
4651;60;2007;96
5764;60;2007;96
2049;65;2007;96
2933;65;2007;96
3065;65;2007;96
427;60;2007;97
2761;60;2007;97
4342;60;2007;97
4469;60;2007;97
6086;60;2007;97
6371;60;2007;97
926;65;2007;97
1372;65;2007;97
2327;65;2007;97
2966;65;2007;97
3023;65;2007;97
3501;65;2007;97
806;60;2007;98
1948;60;2007;98
4693;60;2007;98
6125;60;2007;98
5764;65;2007;98
2390;65;2007;98
3283;65;2007;98
671;60;2007;99
1324;60;2007;99
1980;60;2007;99
2813;60;2007;99
3251;60;2007;99
4446;60;2007;99
5054;60;2007;99
5163;60;2007;99
5570;60;2007;99
5663;60;2007;99
6128;60;2007;99
4687;65;2007;99
6371;65;2007;99
3237;65;2007;99
3492;65;2007;99
1953;69;2007;99
2768;69;2007;99
797;60;2007;100
840;60;2007;100
899;60;2007;100
1195;60;2007;100
1203;60;2007;100
2402;60;2007;100
2852;60;2007;100
3052;60;2007;100
3228;60;2007;100
3400;60;2007;100
3438;60;2007;100
3803;60;2007;100
3939;60;2007;100
4044;60;2007;100
5643;60;2007;100
5684;60;2007;100
5872;60;2007;100
5998;60;2007;100
6370;60;2007;100
6421;60;2007;100
8204;60;2007;100
4651;65;2007;100
5129;65;2007;100
1234;65;2007;100
2793;65;2007;100
3103;65;2007;100
148;60;2007;101
291;60;2007;101
455;60;2007;101
481;60;2007;101
1381;60;2007;101
1831;60;2007;101
2172;60;2007;101
3215;60;2007;101
3417;60;2007;101
3533;60;2007;101
3937;60;2007;101
3959;60;2007;101
4649;60;2007;101
4852;60;2007;101
4892;60;2007;101
4897;60;2007;101
5422;60;2007;101
5714;60;2007;101
6045;60;2007;101
6254;60;2007;101
6431;60;2007;101
4342;65;2007;101
1333;65;2007;101
1948;65;2007;101
3179;65;2007;101
2049;69;2007;101
3200;69;2007;101
94;60;2007;102
263;60;2007;102
377;60;2007;102
606;60;2007;102
2054;60;2007;102
2130;60;2007;102
2165;60;2007;102
2820;60;2007;102
3539;60;2007;102
3563;60;2007;102
3642;60;2007;102
3865;60;2007;102
3890;60;2007;102
3891;60;2007;102
4046;60;2007;102
4172;60;2007;102
5034;60;2007;102
5048;60;2007;102
5302;60;2007;102
5477;60;2007;102
5695;60;2007;102
5756;60;2007;102
5963;60;2007;102
6088;60;2007;102
6280;60;2007;102
3937;65;2007;102
3939;65;2007;102
4693;65;2007;102
4897;65;2007;102
5163;65;2007;102
5570;65;2007;102
5663;65;2007;102
6086;65;2007;102
427;65;2007;102
671;65;2007;102
797;65;2007;102
840;65;2007;102
2761;65;2007;102
3228;65;2007;102
3258;65;2007;102
2754;69;2007;102
2844;69;2007;102
3283;69;2007;102
5528;69;2007;102
3897;60;2007;103
3945;60;2007;103
3967;60;2007;103
4045;60;2007;103
4097;60;2007;103
4263;60;2007;103
4317;60;2007;103
4740;60;2007;103
4751;60;2007;103
4891;60;2007;103
5080;60;2007;103
5086;60;2007;103
5427;60;2007;103
5507;60;2007;103
5520;60;2007;103
5725;60;2007;103
5740;60;2007;103
5781;60;2007;103
5943;60;2007;103
5949;60;2007;103
6244;60;2007;103
6386;60;2007;103
6410;60;2007;103
6415;60;2007;103
8183;60;2007;103
8191;60;2007;103
8217;60;2007;103
276;60;2007;103
502;60;2007;103
529;60;2007;103
969;60;2007;103
977;60;2007;103
1043;60;2007;103
2009;60;2007;103
2133;60;2007;103
2138;60;2007;103
2186;60;2007;103
2893;60;2007;103
2937;60;2007;103
3381;60;2007;103
94;65;2007;103
806;65;2007;103
1326;65;2007;103
1381;65;2007;103
2172;65;2007;103
2355;65;2007;103
2813;65;2007;103
3063;65;2007;103
3251;65;2007;103
3803;65;2007;103
3891;65;2007;103
3959;65;2007;103
4446;65;2007;103
4469;65;2007;103
4852;65;2007;103
5054;65;2007;103
5714;65;2007;103
6421;65;2007;103
1157;69;2007;103
1307;69;2007;103
2360;69;2007;103
3254;69;2007;103
3540;69;2007;103
807;60;2007;104
841;60;2007;104
1648;60;2007;104
2168;60;2007;104
2252;60;2007;104
3798;60;2007;104
3866;60;2007;104
3981;60;2007;104
3993;60;2007;104
4055;60;2007;104
4098;60;2007;104
4409;60;2007;104
4580;60;2007;104
4910;60;2007;104
5046;60;2007;104
5098;60;2007;104
5155;60;2007;104
5236;60;2007;104
5248;60;2007;104
5307;60;2007;104
6120;60;2007;104
6179;60;2007;104
6354;60;2007;104
6428;60;2007;104
3865;65;2007;104
4044;65;2007;104
5302;65;2007;104
5477;65;2007;104
5872;65;2007;104
6088;65;2007;104
6125;65;2007;104
6254;65;2007;104
6370;65;2007;104
6431;65;2007;104
8204;65;2007;104
481;65;2007;104
1195;65;2007;104
1980;65;2007;104
2820;65;2007;104
2852;65;2007;104
3400;65;2007;104
3417;65;2007;104
3438;65;2007;104
1187;69;2007;104
1466;69;2007;104
1646;69;2007;104
2733;69;2007;104
3023;69;2007;104
8145;69;2007;104
3783;60;2007;105
3930;60;2007;105
4551;60;2007;105
4994;60;2007;105
5043;60;2007;105
5156;60;2007;105
5501;60;2007;105
5610;60;2007;105
5871;60;2007;105
6024;60;2007;105
6070;60;2007;105
6113;60;2007;105
6188;60;2007;105
337;60;2007;105
911;60;2007;105
2024;60;2007;105
2242;60;2007;105
2334;60;2007;105
2489;60;2007;105
2977;60;2007;105
3306;60;2007;105
3632;60;2007;105
276;65;2007;105
455;65;2007;105
606;65;2007;105
977;65;2007;105
1831;65;2007;105
2165;65;2007;105
2402;65;2007;105
3563;65;2007;105
3890;65;2007;105
4046;65;2007;105
4055;65;2007;105
4097;65;2007;105
4172;65;2007;105
4263;65;2007;105
4317;65;2007;105
4649;65;2007;105
4751;65;2007;105
5048;65;2007;105
5086;65;2007;105
5422;65;2007;105
5427;65;2007;105
5507;65;2007;105
5520;65;2007;105
5643;65;2007;105
5684;65;2007;105
5756;65;2007;105
5943;65;2007;105
5963;65;2007;105
6045;65;2007;105
6128;65;2007;105
6244;65;2007;105
6386;65;2007;105
8191;65;2007;105
8217;65;2007;105
3698;69;2007;105
4613;69;2007;105
1287;69;2007;105
1920;69;2007;105
2550;69;2007;105
3118;69;2007;105
3260;69;2007;105
144;60;2007;106
467;60;2007;106
1009;60;2007;106
1074;60;2007;106
1631;60;2007;106
1713;60;2007;106
1790;60;2007;106
3562;60;2007;106
3918;60;2007;106
4157;60;2007;106
5059;60;2007;106
5406;60;2007;106
5693;60;2007;106
6132;60;2007;106
6233;60;2007;106
6285;60;2007;106
8193;60;2007;106
3866;65;2007;106
3897;65;2007;106
3967;65;2007;106
4891;65;2007;106
5034;65;2007;106
5046;65;2007;106
5080;65;2007;106
5236;65;2007;106
5610;65;2007;106
5740;65;2007;106
5998;65;2007;106
6120;65;2007;106
148;65;2007;106
263;65;2007;106
1648;65;2007;106
2009;65;2007;106
2024;65;2007;106
2054;65;2007;106
2133;65;2007;106
2168;65;2007;106
2893;65;2007;106
3381;65;2007;106
3642;65;2007;106
574;69;2007;106
616;69;2007;106
847;69;2007;106
1524;69;2007;106
1592;69;2007;106
2712;69;2007;106
2933;69;2007;106
3290;69;2007;106
4632;69;2007;106
4691;69;2007;106
4814;69;2007;106
5749;69;2007;106
8149;69;2007;106
8231;69;2007;106
6090;60;2007;107
2574;60;2007;107
2613;60;2007;107
291;65;2007;107
841;65;2007;107
969;65;2007;107
1203;65;2007;107
2252;65;2007;107
2334;65;2007;107
2937;65;2007;107
3215;65;2007;107
3533;65;2007;107
3632;65;2007;107
3783;65;2007;107
3798;65;2007;107
3993;65;2007;107
4045;65;2007;107
4098;65;2007;107
4740;65;2007;107
4892;65;2007;107
5043;65;2007;107
5098;65;2007;107
5156;65;2007;107
5248;65;2007;107
5695;65;2007;107
5781;65;2007;107
5949;65;2007;107
6024;65;2007;107
4092;69;2007;107
4342;69;2007;107
4751;69;2007;107
6178;69;2007;107
8236;69;2007;107
1283;69;2007;107
1903;69;2007;107
2355;69;2007;107
2752;69;2007;107
2793;69;2007;107
2899;69;2007;107
3065;69;2007;107
3311;69;2007;107
3469;69;2007;107
50;60;2007;108
300;60;2007;108
4865;60;2007;108
3930;65;2007;108
3945;65;2007;108
5059;65;2007;108
5155;65;2007;108
5406;65;2007;108
5501;65;2007;108
5871;65;2007;108
6090;65;2007;108
6132;65;2007;108
6188;65;2007;108
6280;65;2007;108
6354;65;2007;108
6415;65;2007;108
8183;65;2007;108
337;65;2007;108
467;65;2007;108
502;65;2007;108
911;65;2007;108
1074;65;2007;108
1782;65;2007;108
2977;65;2007;108
3539;65;2007;108
435;69;2007;108
596;69;2007;108
926;69;2007;108
975;69;2007;108
1328;69;2007;108
1335;69;2007;108
1372;69;2007;108
1507;69;2007;108
2402;69;2007;108
2430;69;2007;108
2692;69;2007;108
2966;69;2007;108
3014;69;2007;108
3063;69;2007;108
3230;69;2007;108
3282;69;2007;108
3364;69;2007;108
3618;69;2007;108
3808;69;2007;108
4270;69;2007;108
4281;69;2007;108
4364;69;2007;108
4446;69;2007;108
4687;69;2007;108
4693;69;2007;108
5415;69;2007;108
5570;69;2007;108
5651;69;2007;108
5661;69;2007;108
5685;69;2007;108
6086;69;2007;108
6371;69;2007;108
8148;69;2007;108
8176;69;2007;108
8265;69;2007;108
3936;60;2007;109
188;60;2007;109
807;65;2007;109
1790;65;2007;109
2242;65;2007;109
3052;65;2007;109
3306;65;2007;109
3562;65;2007;109
3981;65;2007;109
4157;65;2007;109
4910;65;2007;109
4994;65;2007;109
6070;65;2007;109
6179;65;2007;109
3703;69;2007;109
3773;69;2007;109
3778;69;2007;109
3939;69;2007;109
4008;69;2007;109
4304;69;2007;109
4651;69;2007;109
4958;69;2007;109
5417;69;2007;109
5422;69;2007;109
5529;69;2007;109
5550;69;2007;109
5614;69;2007;109
6045;69;2007;109
8213;69;2007;109
662;69;2007;109
669;69;2007;109
840;69;2007;109
909;69;2007;109
1290;69;2007;109
1597;69;2007;109
1887;69;2007;109
1935;69;2007;109
1936;69;2007;109
2390;69;2007;109
2540;69;2007;109
2632;69;2007;109
2645;69;2007;109
2722;69;2007;109
2867;69;2007;109
2949;69;2007;109
3170;69;2007;109
3182;69;2007;109
3381;69;2007;109
3513;69;2007;109
3515;69;2007;109
3543;69;2007;109
3631;69;2007;109
1042;60;2007;110
3396;60;2007;110
5244;60;2007;110
6259;60;2007;110
4551;65;2007;110
4580;65;2007;110
4865;65;2007;110
5307;65;2007;110
5725;65;2007;110
144;65;2007;110
377;65;2007;110
529;65;2007;110
1631;65;2007;110
110;69;2007;110
411;69;2007;110
765;69;2007;110
797;69;2007;110
883;69;2007;110
931;69;2007;110
961;69;2007;110
977;69;2007;110
1234;69;2007;110
1265;69;2007;110
1346;69;2007;110
1428;69;2007;110
1545;69;2007;110
1561;69;2007;110
1697;69;2007;110
1723;69;2007;110
1885;69;2007;110
2305;69;2007;110
2389;69;2007;110
2572;69;2007;110
2698;69;2007;110
2715;69;2007;110
2761;69;2007;110
2805;69;2007;110
2959;69;2007;110
2971;69;2007;110
3068;69;2007;110
3103;69;2007;110
3133;69;2007;110
3237;69;2007;110
3258;69;2007;110
3492;69;2007;110
3501;69;2007;110
3891;69;2007;110
4044;69;2007;110
4386;69;2007;110
